Order Id,Scenario Type,Order Type,Order Status,Task Name,Originator Name,Originator Group Id,Service Id,Service Impacting,Order creation Date,Rejected,Assigned User,Assigned Group,Task Opened On,
NCCM_48887,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,VHole,Provisioning-Network,,No,14-10-2015 19:31,No,,Provisioning-Network,Provisioning-Network,14-10-2015 20:56
NCCM_48889,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,VHole,Provisioning-Network,,No,14-10-2015 19:35,No,,Provisioning-Network,Provisioning-Network,14-10-2015 20:57
NCCM_48890,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,VHole,Provisioning-Network,,No,14-10-2015 19:49,No,,Provisioning-Network,Provisioning-Network,15-10-2015 19:24
NCCM_48891,NORMAL,BINCCM,IN PROGRESS,NCCM_BM_IP_UpdateCramerCLR,KKumari,SOC-IP,,No,14-10-2015 19:52,No,,Provisioning-Network,Provisioning-Network,15-12-2015 15:19
NCCM_48892,CEASE,BINCCM,Ceased,,PUNISH.CHAWLA,IP-Field-Ops-Delhi,,No,14-10-2015 21:18,No,,,,
NCCM_48893,CEASE,BINCCM,Ceased,,PUNISH.CHAWLA,IP-Field-Ops-Delhi,,No,14-10-2015 21:23,No,,,,
NCCM_48895,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,091GURG623012440781,No,15-10-2015 04:06,No,,SOC-IP,SOC-IP,15-10-2015 11:58
NCCM_48896,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,VHole,Provisioning-Network,,No,15-10-2015 10:12,No,,CM-Transport,CM-Transport,15-10-2015 10:14
NCCM_48897,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,VHole,Provisioning-Network,,No,15-10-2015 11:08,No,,CM-Transport,CM-Transport,15-10-2015 11:09
NCCM_48898,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,VHole,Provisioning-Network,,No,15-10-2015 11:23,No,,Provisioning-Network,Provisioning-Network,28-10-2015 13:33
NCCM_48899,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,VHole,Provisioning-Network,,No,15-10-2015 11:39,No,,Provisioning-Network,Provisioning-Network,15-10-2015 14:28
NCCM_48900,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,VHole,Provisioning-Network,,No,15-10-2015 11:42,No,,Provisioning-Network,Provisioning-Network,18-10-2015 13:46
NCCM_48904,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,singh.amit,ESOC,091PATN005011534182,No,15-10-2015 12:23,No,,ESOC,ESOC,03-11-2015 18:38
NCCM_48906,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,singh.amit,ESOC,091PATN005011534088,No,15-10-2015 12:28,No,,ESOC,ESOC,05-11-2015 16:36
NCCM_48908,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,singh.amit,ESOC,091PATN005011534041,No,15-10-2015 12:30,No,,ESOC,ESOC,19-10-2015 17:33
NCCM_48911,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,DeviVish,Provisioning-Network,,No,15-10-2015 12:38,No,,Provisioning-Network,Provisioning-Network,15-10-2015 13:22
NCCM_48912,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,DeviVish,Provisioning-Network,,No,15-10-2015 12:46,No,,Provisioning-Network,Provisioning-Network,15-10-2015 13:22
NCCM_48914,CEASE,PINCNCCM,Ceased,,KJamdade,,22239286414,No,15-10-2015 13:03,No,,,,
NCCM_48916,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,KJamdade,,091MUMB623008073726,No,15-10-2015 13:07,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,23-10-2015 11:36
NCCM_48917,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,KJamdade,,091MUMB1143005941177,No,15-10-2015 13:08,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,21-10-2015 12:15
NCCM_48919,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,KJamdade,,091MUMB623009394869,No,15-10-2015 13:09,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,21-10-2015 11:15
NCCM_48920,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,KJamdade,,238484,No,15-10-2015 13:10,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,07-12-2015 16:31
NCCM_48921,CEASE,PINCNCCM,Ceased,,KJamdade,,238549,No,15-10-2015 13:10,No,,,,
NCCM_48923,CEASE,PINCNCCM,Ceased,,KJamdade,,238453,No,15-10-2015 13:11,No,,,,
NCCM_48925,CEASE,PINCNCCM,Ceased,,KJamdade,,091MUMB1143010084677,No,15-10-2015 13:11,No,,,,
NCCM_48926,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,KJamdade,,091MUMB1143010084659,No,15-10-2015 13:12,Yes,,Provisioning-Network,Provisioning-Network,02-11-2015 19:13
NCCM_48927,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,subhadip.paul,ESOC,11127318284,No,15-10-2015 13:16,No,,ESOC,ESOC,09-12-2015 12:56
NCCM_48928,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,22127307944,No,15-10-2015 13:18,Yes,,Provisioning-Network,Provisioning-Network,09-12-2015 12:50
NCCM_48929,NORMAL,PINCNCCM,IN PROGRESS,NCCM_setCLRErrorTask,subhadip.paul,ESOC,11127318285,No,15-10-2015 13:20,No,,Provisioning-Network,Provisioning-Network,06-12-2015 17:53
NCCM_48931,CEASE,PINCNCCM,Ceased,,KJamdade,,238549,No,15-10-2015 13:20,No,,,,
NCCM_48932,NORMAL,PINCNCCM,IN PROGRESS,NCCM_setCLRErrorTask,subhadip.paul,ESOC,11127318283,No,15-10-2015 13:21,No,,Provisioning-Network,Provisioning-Network,06-12-2015 17:53
NCCM_48913,NORMAL,URINNCCM,IN PROGRESS,NCCM_UR_IN_ReviewCR,shahid.kamal,SA-NOC,091MUMB030007109633,No,15-10-2015 12:57,No,,ESOC,ESOC,30-10-2015 12:06
NCCM_48933,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,22127307945,No,15-10-2015 13:22,No,,Provisioning-Network,Provisioning-Network,15-10-2015 13:23
NCCM_48935,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,22127307948,No,15-10-2015 13:23,No,,Provisioning-Network,Provisioning-Network,15-10-2015 13:25
NCCM_48936,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,22127307940,No,15-10-2015 13:25,No,,Provisioning-Network,Provisioning-Network,15-10-2015 13:26
NCCM_48934,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,091BHAV623008939089,No,15-10-2015 13:22,No,,SOC-IP,SOC-IP,15-10-2015 18:15
NCCM_48937,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,22127307946,No,15-10-2015 13:26,No,,Provisioning-Network,Provisioning-Network,15-10-2015 13:28
NCCM_48939,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,8031156440,No,15-10-2015 13:27,No,,SOC-IP,SOC-IP,15-10-2015 18:14
NCCM_48940,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,22127307947,No,15-10-2015 13:28,No,,Provisioning-Network,Provisioning-Network,15-10-2015 13:29
NCCM_48941,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,22127307941,No,15-10-2015 13:29,No,,Provisioning-Network,Provisioning-Network,15-10-2015 13:30
NCCM_48942,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,KJamdade,,091MUMB1143010084677,No,15-10-2015 13:32,No,,Provisioning-Network,Provisioning-Network,15-10-2015 13:33
NCCM_48943,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,KJamdade,,238453,No,15-10-2015 13:35,No,,Provisioning-Network,Provisioning-Network,15-10-2015 13:36
NCCM_48945,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,KJamdade,,238549,No,15-10-2015 13:38,No,,Provisioning-Network,Provisioning-Network,15-10-2015 13:39
NCCM_48946,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,22127307942,No,15-10-2015 14:11,No,,Provisioning-Network,Provisioning-Network,15-10-2015 14:12
NCCM_49121,CEASE,BTNCCM,Ceasing,UndoNCCM_BM_Tx_UpdateCramerCLR,DeviVish,Provisioning-Network,,No,19-10-2015 11:40,No,,Provisioning-Network,Provisioning-Network,20-10-2015 10:10
NCCM_49121,CEASE,BTNCCM,Ceasing,UndoNCCM_BM_Tx_ScheduleBulkMigration,DeviVish,Provisioning-Network,,No,19-10-2015 11:40,No,,Provisioning-Network,Provisioning-Network,20-10-2015 10:10
NCCM_48947,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,22127307939,No,15-10-2015 14:12,No,,Provisioning-Network,Provisioning-Network,15-10-2015 14:13
NCCM_48949,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,22127307943,No,15-10-2015 14:14,No,,Provisioning-Network,Provisioning-Network,15-10-2015 14:16
NCCM_48950,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127318274,No,15-10-2015 14:16,No,,Provisioning-Network,Provisioning-Network,15-10-2015 14:17
NCCM_48951,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127318277,No,15-10-2015 14:17,No,,Provisioning-Network,Provisioning-Network,15-10-2015 14:19
NCCM_48952,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127318278,No,15-10-2015 14:19,No,,Provisioning-Network,Provisioning-Network,15-10-2015 14:20
NCCM_48953,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127318275,No,15-10-2015 14:20,No,,Provisioning-Network,Provisioning-Network,15-10-2015 14:21
NCCM_48954,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127318276,No,15-10-2015 14:21,No,,Provisioning-Network,Provisioning-Network,15-10-2015 14:22
NCCM_48948,NORMAL,URINNCCM,IN PROGRESS,NCCM_UR_IN_ReviewCR,snadre,ESOC,091MUMB1143012902862,No,15-10-2015 14:13,No,,ESOC,ESOC,16-01-2016 11:30
NCCM_48955,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127318271,No,15-10-2015 14:32,No,,Provisioning-Network,Provisioning-Network,15-10-2015 14:33
NCCM_48956,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127318272,No,15-10-2015 14:33,No,,Provisioning-Network,Provisioning-Network,15-10-2015 14:34
NCCM_48957,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,1127318273,No,15-10-2015 14:34,No,,Provisioning-Network,Provisioning-Network,15-10-2015 14:35
NCCM_48958,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127255968,No,15-10-2015 14:35,No,,Provisioning-Network,Provisioning-Network,15-10-2015 14:36
NCCM_48959,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127255961,No,15-10-2015 14:36,No,,Provisioning-Network,Provisioning-Network,15-10-2015 14:37
NCCM_48960,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127255964,No,15-10-2015 14:38,No,,Provisioning-Network,Provisioning-Network,15-10-2015 14:40
NCCM_48963,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127255949,No,15-10-2015 14:42,No,,Provisioning-Network,Provisioning-Network,15-10-2015 14:44
NCCM_48964,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127255950,No,15-10-2015 14:44,No,,Provisioning-Network,Provisioning-Network,15-10-2015 14:45
NCCM_48965,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127255958,No,15-10-2015 14:45,No,,Provisioning-Network,Provisioning-Network,15-10-2015 14:46
NCCM_48966,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127255971,No,15-10-2015 14:46,No,,Provisioning-Network,Provisioning-Network,15-10-2015 14:47
NCCM_48967,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127255974,No,15-10-2015 14:47,No,,Provisioning-Network,Provisioning-Network,15-10-2015 14:49
NCCM_48968,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127255956,No,15-10-2015 14:49,No,,Provisioning-Network,Provisioning-Network,15-10-2015 14:50
NCCM_48969,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127255959,No,15-10-2015 14:50,No,,Provisioning-Network,Provisioning-Network,15-10-2015 14:51
NCCM_48970,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127255973,No,15-10-2015 14:51,No,,Provisioning-Network,Provisioning-Network,15-10-2015 14:54
NCCM_48971,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127255957,No,15-10-2015 14:54,No,,Provisioning-Network,Provisioning-Network,15-10-2015 14:55
NCCM_48972,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127255955,No,15-10-2015 14:55,No,,Provisioning-Network,Provisioning-Network,15-10-2015 14:57
NCCM_48973,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,VHole,Provisioning-Network,,No,15-10-2015 15:45,No,,Provisioning-Network,Provisioning-Network,15-10-2015 19:19
NCCM_48974,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,AFating,Provisioning-Network,,No,15-10-2015 15:49,No,,CM-Transport,CM-Transport,15-10-2015 15:57
NCCM_48975,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127255969,No,15-10-2015 16:10,No,,Provisioning-Network,Provisioning-Network,15-10-2015 16:16
NCCM_48976,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,DeviVish,Provisioning-Network,,No,15-10-2015 16:12,No,,Provisioning-Network,Provisioning-Network,15-10-2015 19:31
NCCM_48977,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127255948,No,15-10-2015 16:16,No,,Provisioning-Network,Provisioning-Network,15-10-2015 16:18
NCCM_48978,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127255951,No,15-10-2015 16:18,No,,Provisioning-Network,Provisioning-Network,15-10-2015 16:20
NCCM_48979,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127255947,No,15-10-2015 16:20,No,,Provisioning-Network,Provisioning-Network,15-10-2015 16:22
NCCM_48980,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127255970,No,15-10-2015 16:22,No,,Provisioning-Network,Provisioning-Network,15-10-2015 16:24
NCCM_48981,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,VHole,Provisioning-Network,,No,15-10-2015 16:23,No,,Provisioning-Network,Provisioning-Network,17-10-2015 12:45
NCCM_48982,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127255967,No,15-10-2015 16:24,No,,Provisioning-Network,Provisioning-Network,15-10-2015 16:26
NCCM_48986,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127255952,No,15-10-2015 16:26,No,,Provisioning-Network,Provisioning-Network,15-10-2015 16:28
NCCM_48988,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ploni,Provisioning-Network,,No,15-10-2015 16:27,No,,Provisioning-Network,Provisioning-Network,30-10-2015 11:42
NCCM_48996,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127255962,No,15-10-2015 16:29,No,,Provisioning-Network,Provisioning-Network,15-10-2015 16:42
NCCM_49003,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,VHole,Provisioning-Network,,No,15-10-2015 16:38,No,,Provisioning-Network,Provisioning-Network,17-10-2015 13:06
NCCM_49004,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127255972,No,15-10-2015 16:39,No,,Provisioning-Network,Provisioning-Network,15-10-2015 16:42
NCCM_49005,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_RaiseCR,subhadip.paul,ESOC,11127255953,No,15-10-2015 16:42,No,,ESOC,ESOC,15-10-2015 16:44
NCCM_49006,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127256013,No,15-10-2015 16:43,No,,Provisioning-Network,Provisioning-Network,15-10-2015 16:45
NCCM_49007,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,255977,No,15-10-2015 16:45,No,,Provisioning-Network,Provisioning-Network,15-10-2015 16:46
NCCM_49010,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127255966,No,15-10-2015 16:46,No,,Provisioning-Network,Provisioning-Network,15-10-2015 16:47
NCCM_49011,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127256007,No,15-10-2015 16:47,No,,Provisioning-Network,Provisioning-Network,15-10-2015 16:49
NCCM_49009,NORMAL,URINNCCM,IN PROGRESS,NCCM_UR_IN_UpdateCramer,shahid.kamal,SA-NOC,471100280321,No,15-10-2015 16:45,No,,Provisioning-Network,Provisioning-Network,15-10-2015 17:48
NCCM_49013,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127255960,No,15-10-2015 16:52,No,,Provisioning-Network,Provisioning-Network,15-10-2015 16:54
NCCM_49014,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127255975,No,15-10-2015 16:54,No,,Provisioning-Network,Provisioning-Network,15-10-2015 16:55
NCCM_49015,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,1127255954,No,15-10-2015 16:55,No,,Provisioning-Network,Provisioning-Network,15-10-2015 17:20
NCCM_49017,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127255965,No,15-10-2015 17:20,No,,Provisioning-Network,Provisioning-Network,15-10-2015 17:21
NCCM_49018,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,subhadip.paul,ESOC,11127255946,No,15-10-2015 17:21,No,,Provisioning-Network,Provisioning-Network,15-10-2015 17:23
NCCM_49020,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,singh.amit,ESOC,091NEWD1258011975870,No,15-10-2015 17:42,No,,ESOC,ESOC,05-02-2016 14:57
NCCM_49022,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,singh.amit,ESOC,091NEWD1258011975852,No,15-10-2015 17:46,No,,ESOC,ESOC,05-02-2016 14:58
NCCM_49024,CEASE,PITGISNCCM,Ceased,,paresh.pawar,SOC-IP,04010083286,No,15-10-2015 18:18,No,,,,
NCCM_49027,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,VHole,Provisioning-Network,,No,15-10-2015 18:43,No,,Provisioning-Network,Provisioning-Network,20-10-2015 12:06
NCCM_49028,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,VHole,Provisioning-Network,,No,15-10-2015 19:17,No,,Provisioning-Network,Provisioning-Network,22-11-2015 00:36
NCCM_49030,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,SakArora,Provisioning-Network,,No,15-10-2015 20:00,No,,Provisioning-Network,Provisioning-Network,16-10-2015 12:51
NCCM_49031,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,15-10-2015 20:41,No,,Provisioning-Network,Provisioning-Network,16-10-2015 20:44
NCCM_49033,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,VHole,Provisioning-Network,,No,16-10-2015 10:06,No,,Provisioning-Network,Provisioning-Network,17-10-2015 04:07
NCCM_49036,CEASE,URIGPSNCCM,Ceased,,paresh.pawar,SOC-IP,04010083286,No,16-10-2015 10:47,No,,,,
NCCM_49052,CEASE,URIGPSNCCM,Ceased,,paresh.pawar,SOC-IP,04010083286,No,16-10-2015 10:55,No,,,,
NCCM_49054,NORMAL,PITGISNCCM,IN PROGRESS,NCCM_PITGIS_AnalyzeRequestAndSchedule,paresh.pawar,SOC-IP,04010083286,No,16-10-2015 11:12,No,,Provisioning-Network,Provisioning-Network,16-10-2015 11:19
NCCM_49056,NORMAL,URINNCCM,IN PROGRESS,NCCM_UR_IN_ReviewCR,singh.amit,ESOC,091CHAN005011925243,No,16-10-2015 12:15,No,,ESOC,ESOC,26-10-2015 11:59
NCCM_49057,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,VHole,Provisioning-Network,,No,16-10-2015 12:33,No,,Provisioning-Network,Provisioning-Network,18-10-2015 11:43
NCCM_49058,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,DeviVish,Provisioning-Network,,No,16-10-2015 13:11,No,,Provisioning-Network,Provisioning-Network,16-10-2015 13:30
NCCM_49059,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,JKathare,Provisioning-Network,,No,16-10-2015 13:18,No,,CM-Transport,CM-Transport,16-10-2015 13:23
NCCM_49060,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,VHole,Provisioning-Network,,No,16-10-2015 13:25,No,,Provisioning-Network,Provisioning-Network,17-10-2015 02:26
NCCM_49061,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,VHole,Provisioning-Network,,No,16-10-2015 14:11,No,,Provisioning-Network,Provisioning-Network,16-10-2015 16:03
NCCM_49062,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,DeviVish,Provisioning-Network,,No,16-10-2015 14:41,No,,Provisioning-Network,Provisioning-Network,16-10-2015 18:54
NCCM_49063,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,VHole,Provisioning-Network,,No,16-10-2015 15:46,No,,Provisioning-Network,Provisioning-Network,16-10-2015 16:42
NCCM_49065,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,JKathare,Provisioning-Network,,No,16-10-2015 16:17,No,,CM-Transport,CM-Transport,16-10-2015 16:22
NCCM_49069,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,singh.amit,ESOC,091AHME005010355102,No,16-10-2015 17:26,No,,ESOC,ESOC,21-10-2015 10:04
NCCM_49071,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,11100210008,No,16-10-2015 17:35,No,,CM-IP-Enterprise,CM-IP-Enterprise,19-10-2015 15:30
NCCM_49073,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,VHole,Provisioning-Network,,No,16-10-2015 18:15,No,,Provisioning-Network,Provisioning-Network,17-10-2015 12:47
NCCM_49074,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCE,debasish.das,SOC-IP,91GURG623012042067,No,16-10-2015 19:08,No,,SOC-IP,SOC-IP,20-11-2015 17:50
NCCM_49075,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,SakArora,Provisioning-Network,,No,16-10-2015 19:19,No,,Provisioning-Network,Provisioning-Network,19-10-2015 15:35
NCCM_49076,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ValidateOrder,snadre,ESOC,091PUNE1143009726565,No,16-10-2015 20:55,No,snadre,ESOC,ESOC,16-10-2015 21:18
NCCM_49078,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,VHole,Provisioning-Network,,No,17-10-2015 10:33,No,,Provisioning-Network,Provisioning-Network,19-10-2015 02:44
